raw_stem,raw_product_id,timestamp,received_date,product_type,camera_id,crop_type,camera_angle,product_id,stem,has_kizu_dakon,has_kizu_ware,has_kizu_zairyou,has_ignore_shallow,has_ignore_cutting,has_ignore_oil,has_sabi,has_unuse,is_anomaly_image,is_anomaly_product,data_block_id
452_20200909123033293,452,20200909123033293,20201005,H,2,tobu,11,20200909123003390,20200909123003390_2_11_tobu,0,0,0,0,0,0,1,0,0.0,1.0,1
452_20200909123033293,452,20200909123033293,20201005,H,2,ziku,11,20200909123003390,20200909123003390_2_11_ziku,0,0,0,0,0,0,1,0,0.0,0.0,1
453_20200909123201665,453,20200909123201665,20201005,H,2,tobu,0,20200909123201665,20200909123201665_2_0_tobu,0,0,0,0,0,0,1,0,0.0,0.0,9
453_20200909123201665,453,20200909123201665,20201005,H,2,ziku,0,20200909123201665,20200909123201665_2_0_ziku,0,0,0,1,0,0,1,0,0.0,0.0,9
453_20200909123204399,453,20200909123204399,20201005,H,2,tobu,1,20200909123201665,20200909123201665_2_1_tobu,0,0,0,1,0,0,1,0,0.0,0.0,9
453_20200909123204399,453,20200909123204399,20201005,H,2,ziku,1,20200909123201665,20200909123201665_2_1_ziku,0,0,0,1,0,0,1,0,0.0,0.0,9
453_20200909123208213,453,20200909123208213,20201005,H,2,tobu,2,20200909123201665,20200909123201665_2_2_tobu,0,0,0,1,0,0,1,1,0.0,0.0,9
453_20200909123208213,453,20200909123208213,20201005,H,2,ziku,2,20200909123201665,20200909123201665_2_2_ziku,0,0,0,0,0,0,1,1,0.0,0.0,9
453_20200909123210112,453,20200909123210112,20201005,H,2,tobu,3,20200909123201665,20200909123201665_2_3_tobu,0,0,0,1,0,0,1,1,0.0,0.0,9
453_20200909123210112,453,20200909123210112,20201005,H,2,ziku,3,20200909123201665,20200909123201665_2_3_ziku,0,0,0,0,0,0,1,1,0.0,0.0,9
453_20200909123212979,453,20200909123212979,20201005,H,2,tobu,4,20200909123201665,20200909123201665_2_4_tobu,0,0,0,1,0,0,1,1,0.0,0.0,9
453_20200909123212979,453,20200909123212979,20201005,H,2,ziku,4,20200909123201665,20200909123201665_2_4_ziku,0,0,0,1,0,0,1,1,0.0,0.0,9
453_20200909123216183,453,20200909123216183,20201005,H,2,tobu,5,20200909123201665,20200909123201665_2_5_tobu,0,0,0,0,0,0,1,1,0.0,0.0,9
453_20200909123216183,453,20200909123216183,20201005,H,2,ziku,5,20200909123201665,20200909123201665_2_5_ziku,0,0,0,1,0,0,1,1,0.0,0.0,9
453_20200909123218107,453,20200909123218107,20201005,H,2,tobu,6,20200909123201665,20200909123201665_2_6_tobu,0,0,0,1,0,0,0,1,0.0,0.0,9
453_20200909123218107,453,20200909123218107,20201005,H,2,ziku,6,20200909123201665,20200909123201665_2_6_ziku,0,0,0,1,0,0,0,1,0.0,0.0,9
453_20200909123220597,453,20200909123220597,20201005,H,2,tobu,7,20200909123201665,20200909123201665_2_7_tobu,0,0,0,1,0,0,1,1,0.0,0.0,9
453_20200909123220597,453,20200909123220597,20201005,H,2,ziku,7,20200909123201665,20200909123201665_2_7_ziku,0,0,0,0,0,0,1,1,0.0,0.0,9
453_20200909123223777,453,20200909123223777,20201005,H,2,tobu,8,20200909123201665,20200909123201665_2_8_tobu,0,0,0,1,0,0,1,1,0.0,0.0,9
453_20200909123223777,453,20200909123223777,20201005,H,2,ziku,8,20200909123201665,20200909123201665_2_8_ziku,0,0,0,0,0,0,1,1,0.0,0.0,9
453_20200909123225808,453,20200909123225808,20201005,H,2,tobu,9,20200909123201665,20200909123201665_2_9_tobu,0,0,0,0,0,0,1,0,0.0,0.0,9
453_20200909123225808,453,20200909123225808,20201005,H,2,ziku,9,20200909123201665,20200909123201665_2_9_ziku,0,0,0,0,0,0,1,0,0.0,0.0,9
453_20200909123228290,453,20200909123228290,20201005,H,2,tobu,10,20200909123201665,20200909123201665_2_10_tobu,0,0,0,0,0,0,1,0,0.0,0.0,9
453_20200909123228290,453,20200909123228290,20201005,H,2,ziku,10,20200909123201665,20200909123201665_2_10_ziku,0,0,0,0,0,0,1,0,0.0,0.0,9
453_20200909123231501,453,20200909123231501,20201005,H,2,tobu,11,20200909123201665,20200909123201665_2_11_tobu,0,0,0,0,0,0,1,0,0.0,0.0,9
453_20200909123231501,453,20200909123231501,20201005,H,2,ziku,11,20200909123201665,20200909123201665_2_11_ziku,0,0,0,1,0,0,1,0,0.0,0.0,9
454_20200909123352323,454,20200909123352323,20201005,H,2,tobu,0,20200909123352323,20200909123352323_2_0_tobu,0,0,0,1,1,0,1,0,0.0,0.0,8
454_20200909123352323,454,20200909123352323,20201005,H,2,ziku,0,20200909123352323,20200909123352323_2_0_ziku,0,0,0,1,0,0,1,0,0.0,1.0,8
454_20200909123355080,454,20200909123355080,20201005,H,2,tobu,1,20200909123352323,20200909123352323_2_1_tobu,0,0,0,1,1,0,0,0,0.0,0.0,8
454_20200909123355080,454,20200909123355080,20201005,H,2,ziku,1,20200909123352323,20200909123352323_2_1_ziku,0,0,0,1,0,0,0,0,0.0,1.0,8
454_20200909123358887,454,20200909123358887,20201005,H,2,tobu,2,20200909123352323,20200909123352323_2_2_tobu,0,0,0,1,1,0,1,0,0.0,0.0,8
454_20200909123358887,454,20200909123358887,20201005,H,2,ziku,2,20200909123352323,20200909123352323_2_2_ziku,0,0,0,1,0,0,1,0,0.0,1.0,8
454_20200909123400809,454,20200909123400809,20201005,H,2,tobu,3,20200909123352323,20200909123352323_2_3_tobu,0,0,0,1,1,0,1,0,0.0,0.0,8
454_20200909123400809,454,20200909123400809,20201005,H,2,ziku,3,20200909123352323,20200909123352323_2_3_ziku,0,0,0,1,0,0,1,0,0.0,1.0,8
454_20200909123403567,454,20200909123403567,20201005,H,2,tobu,4,20200909123352323,20200909123352323_2_4_tobu,0,0,0,1,0,0,0,0,0.0,0.0,8
454_20200909123403567,454,20200909123403567,20201005,H,2,ziku,4,20200909123352323,20200909123352323_2_4_ziku,0,0,0,0,0,0,0,0,0.0,1.0,8
454_20200909123406776,454,20200909123406776,20201005,H,2,tobu,5,20200909123352323,20200909123352323_2_5_tobu,0,0,0,0,0,0,1,0,0.0,0.0,8
454_20200909123406776,454,20200909123406776,20201005,H,2,ziku,5,20200909123352323,20200909123352323_2_5_ziku,0,0,0,0,0,0,1,0,0.0,1.0,8
454_20200909123408710,454,20200909123408710,20201005,H,2,tobu,6,20200909123352323,20200909123352323_2_6_tobu,0,0,0,1,0,0,1,0,0.0,0.0,8
454_20200909123408710,454,20200909123408710,20201005,H,2,ziku,6,20200909123352323,20200909123352323_2_6_ziku,1,0,0,0,0,0,1,0,1.0,1.0,8
454_20200909123411220,454,20200909123411220,20201005,H,2,tobu,7,20200909123352323,20200909123352323_2_7_tobu,0,0,0,1,1,0,1,0,0.0,0.0,8
454_20200909123411220,454,20200909123411220,20201005,H,2,ziku,7,20200909123352323,20200909123352323_2_7_ziku,1,0,0,0,0,0,1,0,1.0,1.0,8
454_20200909123414461,454,20200909123414461,20201005,H,2,tobu,8,20200909123352323,20200909123352323_2_8_tobu,0,0,0,1,1,0,1,0,0.0,0.0,8
454_20200909123414461,454,20200909123414461,20201005,H,2,ziku,8,20200909123352323,20200909123352323_2_8_ziku,1,0,0,0,0,0,1,0,1.0,1.0,8
454_20200909123416488,454,20200909123416488,20201005,H,2,tobu,9,20200909123352323,20200909123352323_2_9_tobu,0,0,0,1,1,0,1,0,0.0,0.0,8
454_20200909123416488,454,20200909123416488,20201005,H,2,ziku,9,20200909123352323,20200909123352323_2_9_ziku,1,0,0,0,0,0,1,0,1.0,1.0,8
454_20200909123418953,454,20200909123418953,20201005,H,2,tobu,10,20200909123352323,20200909123352323_2_10_tobu,0,0,0,0,1,0,0,0,0.0,0.0,8
454_20200909123418953,454,20200909123418953,20201005,H,2,ziku,10,20200909123352323,20200909123352323_2_10_ziku,0,0,0,0,0,0,0,0,0.0,1.0,8
454_20200909123422164,454,20200909123422164,20201005,H,2,tobu,11,20200909123352323,20200909123352323_2_11_tobu,0,0,0,0,1,0,1,0,0.0,0.0,8
454_20200909123422164,454,20200909123422164,20201005,H,2,ziku,11,20200909123352323,20200909123352323_2_11_ziku,0,0,0,1,0,0,1,0,0.0,1.0,8
455_20200909123541539,455,20200909123541539,20201005,H,2,tobu,0,20200909123541539,20200909123541539_2_0_tobu,0,0,0,0,0,0,1,0,0.0,1.0,6
455_20200909123541539,455,20200909123541539,20201005,H,2,ziku,0,20200909123541539,20200909123541539_2_0_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
455_20200909123544298,455,20200909123544298,20201005,H,2,tobu,1,20200909123541539,20200909123541539_2_1_tobu,0,0,0,1,0,0,1,0,0.0,1.0,6
455_20200909123544298,455,20200909123544298,20201005,H,2,ziku,1,20200909123541539,20200909123541539_2_1_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
455_20200909123548108,455,20200909123548108,20201005,H,2,tobu,2,20200909123541539,20200909123541539_2_2_tobu,0,0,0,1,0,0,1,0,0.0,1.0,6
455_20200909123548108,455,20200909123548108,20201005,H,2,ziku,2,20200909123541539,20200909123541539_2_2_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
455_20200909123550036,455,20200909123550036,20201005,H,2,tobu,3,20200909123541539,20200909123541539_2_3_tobu,0,0,0,1,0,0,1,0,0.0,1.0,6
455_20200909123550036,455,20200909123550036,20201005,H,2,ziku,3,20200909123541539,20200909123541539_2_3_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
455_20200909123552796,455,20200909123552796,20201005,H,2,tobu,4,20200909123541539,20200909123541539_2_4_tobu,1,0,0,1,0,0,1,1,1.0,1.0,6
455_20200909123552796,455,20200909123552796,20201005,H,2,ziku,4,20200909123541539,20200909123541539_2_4_ziku,0,0,0,0,0,0,1,1,0.0,0.0,6
455_20200909123556036,455,20200909123556036,20201005,H,2,tobu,5,20200909123541539,20200909123541539_2_5_tobu,1,0,0,0,0,0,1,1,1.0,1.0,6
455_20200909123556036,455,20200909123556036,20201005,H,2,ziku,5,20200909123541539,20200909123541539_2_5_ziku,0,0,0,0,0,0,1,1,0.0,0.0,6
455_20200909123557936,455,20200909123557936,20201005,H,2,tobu,6,20200909123541539,20200909123541539_2_6_tobu,1,0,0,1,1,0,1,1,1.0,1.0,6
455_20200909123557936,455,20200909123557936,20201005,H,2,ziku,6,20200909123541539,20200909123541539_2_6_ziku,0,0,0,0,0,0,1,1,0.0,0.0,6
455_20200909123600392,455,20200909123600392,20201005,H,2,tobu,7,20200909123541539,20200909123541539_2_7_tobu,0,0,0,1,1,0,1,0,0.0,1.0,6
455_20200909123600392,455,20200909123600392,20201005,H,2,ziku,7,20200909123541539,20200909123541539_2_7_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
455_20200909123603603,455,20200909123603603,20201005,H,2,tobu,8,20200909123541539,20200909123541539_2_8_tobu,0,0,0,1,0,0,1,0,0.0,1.0,6
455_20200909123603603,455,20200909123603603,20201005,H,2,ziku,8,20200909123541539,20200909123541539_2_8_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
455_20200909123605533,455,20200909123605533,20201005,H,2,tobu,9,20200909123541539,20200909123541539_2_9_tobu,0,0,0,0,1,0,1,0,0.0,1.0,6
455_20200909123605533,455,20200909123605533,20201005,H,2,ziku,9,20200909123541539,20200909123541539_2_9_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
455_20200909123607994,455,20200909123607994,20201005,H,2,tobu,10,20200909123541539,20200909123541539_2_10_tobu,0,0,0,0,0,0,1,0,0.0,1.0,6
455_20200909123607994,455,20200909123607994,20201005,H,2,ziku,10,20200909123541539,20200909123541539_2_10_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
455_20200909123611195,455,20200909123611195,20201005,H,2,tobu,11,20200909123541539,20200909123541539_2_11_tobu,0,0,0,0,0,0,1,0,0.0,1.0,6
455_20200909123611195,455,20200909123611195,20201005,H,2,ziku,11,20200909123541539,20200909123541539_2_11_ziku,0,0,0,0,0,0,1,0,0.0,0.0,6
456_20200909123744465,456,20200909123744465,20201005,H,2,tobu,0,20200909123744465,20200909123744465_2_0_tobu,0,0,0,0,0,0,1,0,0.0,1.0,0
456_20200909123744465,456,20200909123744465,20201005,H,2,ziku,0,20200909123744465,20200909123744465_2_0_ziku,0,0,0,0,0,0,1,0,0.0,0.0,0
456_20200909123747230,456,20200909123747230,20201005,H,2,tobu,1,20200909123744465,20200909123744465_2_1_tobu,1,0,0,0,0,0,1,0,1.0,1.0,0
456_20200909123747230,456,20200909123747230,20201005,H,2,ziku,1,20200909123744465,20200909123744465_2_1_ziku,0,0,0,0,0,0,1,0,0.0,0.0,0
456_20200909123751034,456,20200909123751034,20201005,H,2,tobu,2,20200909123744465,20200909123744465_2_2_tobu,1,0,0,1,0,0,1,0,1.0,1.0,0
456_20200909123751034,456,20200909123751034,20201005,H,2,ziku,2,20200909123744465,20200909123744465_2_2_ziku,0,0,0,1,0,0,1,0,0.0,0.0,0
456_20200909123753019,456,20200909123753019,20201005,H,2,tobu,3,20200909123744465,20200909123744465_2_3_tobu,1,0,0,1,0,0,1,0,1.0,1.0,0
456_20200909123753019,456,20200909123753019,20201005,H,2,ziku,3,20200909123744465,20200909123744465_2_3_ziku,0,0,0,1,0,0,1,0,0.0,0.0,0
456_20200909123755725,456,20200909123755725,20201005,H,2,tobu,4,20200909123744465,20200909123744465_2_4_tobu,1,0,0,1,0,0,1,0,1.0,1.0,0
456_20200909123755725,456,20200909123755725,20201005,H,2,ziku,4,20200909123744465,20200909123744465_2_4_ziku,0,0,0,1,0,0,1,0,0.0,0.0,0
456_20200909123758935,456,20200909123758935,20201005,H,2,tobu,5,20200909123744465,20200909123744465_2_5_tobu,0,0,0,0,0,0,1,0,0.0,1.0,0
456_20200909123758935,456,20200909123758935,20201005,H,2,ziku,5,20200909123744465,20200909123744465_2_5_ziku,0,0,0,1,0,0,1,0,0.0,0.0,0
456_20200909123800866,456,20200909123800866,20201005,H,2,tobu,6,20200909123744465,20200909123744465_2_6_tobu,0,0,0,1,0,0,1,0,0.0,1.0,0
456_20200909123800866,456,20200909123800866,20201005,H,2,ziku,6,20200909123744465,20200909123744465_2_6_ziku,0,0,0,1,0,0,1,0,0.0,0.0,0
456_20200909123803329,456,20200909123803329,20201005,H,2,tobu,7,20200909123744465,20200909123744465_2_7_tobu,0,0,0,1,1,0,1,0,0.0,1.0,0
456_20200909123803329,456,20200909123803329,20201005,H,2,ziku,7,20200909123744465,20200909123744465_2_7_ziku,0,0,0,1,0,0,1,0,0.0,0.0,0
456_20200909123806536,456,20200909123806536,20201005,H,2,tobu,8,20200909123744465,20200909123744465_2_8_tobu,0,0,0,1,1,0,1,0,0.0,1.0,0
456_20200909123806536,456,20200909123806536,20201005,H,2,ziku,8,20200909123744465,20200909123744465_2_8_ziku,0,0,0,1,0,0,1,0,0.0,0.0,0
456_20200909123808468,456,20200909123808468,20201005,H,2,tobu,9,20200909123744465,20200909123744465_2_9_tobu,0,0,0,0,1,0,1,0,0.0,1.0,0
456_20200909123808468,456,20200909123808468,20201005,H,2,ziku,9,20200909123744465,20200909123744465_2_9_ziku,0,0,0,0,0,0,1,0,0.0,0.0,0
456_20200909123810929,456,20200909123810929,20201005,H,2,tobu,10,20200909123744465,20200909123744465_2_10_tobu,0,0,0,0,1,0,1,0,0.0,1.0,0
456_20200909123810929,456,20200909123810929,20201005,H,2,ziku,10,20200909123744465,20200909123744465_2_10_ziku,0,0,0,0,0,0,1,0,0.0,0.0,0
456_20200909123814134,456,20200909123814134,20201005,H,2,tobu,11,20200909123744465,20200909123744465_2_11_tobu,0,0,0,0,1,0,1,0,0.0,1.0,0
456_20200909123814134,456,20200909123814134,20201005,H,2,ziku,11,20200909123744465,20200909123744465_2_11_ziku,0,0,0,0,0,0,1,0,0.0,0.0,0
457_20200909123926831,457,20200909123926831,20201005,H,2,tobu,0,20200909123926831,20200909123926831_2_0_tobu,0,0,0,0,0,0,1,0,0.0,0.0,4
457_20200909123926831,457,20200909123926831,20201005,H,2,ziku,0,20200909123926831,20200909123926831_2_0_ziku,1,0,0,0,0,0,1,0,1.0,1.0,4
457_20200909123929587,457,20200909123929587,20201005,H,2,tobu,1,20200909123926831,20200909123926831_2_1_tobu,0,0,0,0,0,0,1,0,0.0,0.0,4
457_20200909123929587,457,20200909123929587,20201005,H,2,ziku,1,20200909123926831,20200909123926831_2_1_ziku,0,0,0,0,0,0,1,0,0.0,1.0,4
457_20200909123933389,457,20200909123933389,20201005,H,2,tobu,2,20200909123926831,20200909123926831_2_2_tobu,0,0,0,1,0,0,1,0,0.0,0.0,4
457_20200909123933389,457,20200909123933389,20201005,H,2,ziku,2,20200909123926831,20200909123926831_2_2_ziku,0,0,0,0,0,0,1,0,0.0,1.0,4
457_20200909123935324,457,20200909123935324,20201005,H,2,tobu,3,20200909123926831,20200909123926831_2_3_tobu,0,0,0,0,0,0,1,0,0.0,0.0,4
457_20200909123935324,457,20200909123935324,20201005,H,2,ziku,3,20200909123926831,20200909123926831_2_3_ziku,0,0,0,0,0,0,1,0,0.0,1.0,4
457_20200909123938073,457,20200909123938073,20201005,H,2,tobu,4,20200909123926831,20200909123926831_2_4_tobu,0,0,0,1,0,0,0,0,0.0,0.0,4
457_20200909123938073,457,20200909123938073,20201005,H,2,ziku,4,20200909123926831,20200909123926831_2_4_ziku,0,0,0,0,0,0,0,0,0.0,1.0,4
457_20200909123941320,457,20200909123941320,20201005,H,2,tobu,5,20200909123926831,20200909123926831_2_5_tobu,0,0,0,0,0,0,0,0,0.0,0.0,4
457_20200909123941320,457,20200909123941320,20201005,H,2,ziku,5,20200909123926831,20200909123926831_2_5_ziku,0,0,0,0,0,0,0,0,0.0,1.0,4
457_20200909123943249,457,20200909123943249,20201005,H,2,tobu,6,20200909123926831,20200909123926831_2_6_tobu,0,0,0,1,0,0,0,0,0.0,0.0,4
457_20200909123943249,457,20200909123943249,20201005,H,2,ziku,6,20200909123926831,20200909123926831_2_6_ziku,0,0,0,0,0,0,0,0,0.0,1.0,4
457_20200909123945714,457,20200909123945714,20201005,H,2,tobu,7,20200909123926831,20200909123926831_2_7_tobu,0,0,0,1,0,0,1,0,0.0,0.0,4
457_20200909123945714,457,20200909123945714,20201005,H,2,ziku,7,20200909123926831,20200909123926831_2_7_ziku,0,0,0,0,0,0,1,0,0.0,1.0,4
457_20200909123948929,457,20200909123948929,20201005,H,2,tobu,8,20200909123926831,20200909123926831_2_8_tobu,0,0,0,1,1,0,1,0,0.0,0.0,4
457_20200909123948929,457,20200909123948929,20201005,H,2,ziku,8,20200909123926831,20200909123926831_2_8_ziku,0,0,0,0,0,0,1,0,0.0,1.0,4
457_20200909123950864,457,20200909123950864,20201005,H,2,tobu,9,20200909123926831,20200909123926831_2_9_tobu,0,0,0,1,1,0,1,0,0.0,0.0,4
457_20200909123950864,457,20200909123950864,20201005,H,2,ziku,9,20200909123926831,20200909123926831_2_9_ziku,1,0,0,0,0,0,1,0,1.0,1.0,4
457_20200909123953322,457,20200909123953322,20201005,H,2,tobu,10,20200909123926831,20200909123926831_2_10_tobu,0,0,0,0,1,0,1,0,0.0,0.0,4
457_20200909123953322,457,20200909123953322,20201005,H,2,ziku,10,20200909123926831,20200909123926831_2_10_ziku,1,0,0,0,0,0,1,0,1.0,1.0,4
457_20200909123956526,457,20200909123956526,20201005,H,2,tobu,11,20200909123926831,20200909123926831_2_11_tobu,0,0,0,0,0,0,1,0,0.0,0.0,4
457_20200909123956526,457,20200909123956526,20201005,H,2,ziku,11,20200909123926831,20200909123926831_2_11_ziku,1,0,0,0,0,0,1,0,1.0,1.0,4
458_20200909124130901,458,20200909124130901,20201005,H,2,tobu,0,20200909124130901,20200909124130901_2_0_tobu,0,0,0,0,0,0,1,0,0.0,0.0,3
458_20200909124130901,458,20200909124130901,20201005,H,2,ziku,0,20200909124130901,20200909124130901_2_0_ziku,0,0,0,0,0,0,1,0,0.0,1.0,3
458_20200909124133683,458,20200909124133683,20201005,H,2,tobu,1,20200909124130901,20200909124130901_2_1_tobu,0,0,0,0,0,0,1,0,0.0,0.0,3
458_20200909124133683,458,20200909124133683,20201005,H,2,ziku,1,20200909124130901,20200909124130901_2_1_ziku,1,0,0,0,0,0,1,0,1.0,1.0,3
458_20200909124137496,458,20200909124137496,20201005,H,2,tobu,2,20200909124130901,20200909124130901_2_2_tobu,0,0,0,1,0,0,1,0,0.0,0.0,3
458_20200909124137496,458,20200909124137496,20201005,H,2,ziku,2,20200909124130901,20200909124130901_2_2_ziku,1,0,0,1,0,0,1,0,1.0,1.0,3
458_20200909124139420,458,20200909124139420,20201005,H,2,tobu,3,20200909124130901,20200909124130901_2_3_tobu,0,0,0,0,0,0,1,0,0.0,0.0,3
458_20200909124139420,458,20200909124139420,20201005,H,2,ziku,3,20200909124130901,20200909124130901_2_3_ziku,1,0,0,1,0,0,1,0,1.0,1.0,3
458_20200909124142178,458,20200909124142178,20201005,H,2,tobu,4,20200909124130901,20200909124130901_2_4_tobu,0,0,0,1,0,0,1,0,0.0,0.0,3
458_20200909124142178,458,20200909124142178,20201005,H,2,ziku,4,20200909124130901,20200909124130901_2_4_ziku,1,0,0,1,0,0,1,0,1.0,1.0,3
458_20200909124145387,458,20200909124145387,20201005,H,2,tobu,5,20200909124130901,20200909124130901_2_5_tobu,0,0,0,0,0,0,1,0,0.0,0.0,3
458_20200909124145387,458,20200909124145387,20201005,H,2,ziku,5,20200909124130901,20200909124130901_2_5_ziku,0,0,0,0,0,0,1,0,0.0,1.0,3
458_20200909124147321,458,20200909124147321,20201005,H,2,tobu,6,20200909124130901,20200909124130901_2_6_tobu,0,0,0,1,0,0,1,0,0.0,0.0,3
458_20200909124147321,458,20200909124147321,20201005,H,2,ziku,6,20200909124130901,20200909124130901_2_6_ziku,0,0,0,0,0,0,1,0,0.0,1.0,3
458_20200909124149788,458,20200909124149788,20201005,H,2,tobu,7,20200909124130901,20200909124130901_2_7_tobu,0,0,0,1,0,0,0,0,0.0,0.0,3
458_20200909124149788,458,20200909124149788,20201005,H,2,ziku,7,20200909124130901,20200909124130901_2_7_ziku,0,0,0,0,0,0,0,0,0.0,1.0,3
458_20200909124152996,458,20200909124152996,20201005,H,2,tobu,8,20200909124130901,20200909124130901_2_8_tobu,0,0,0,1,0,0,1,0,0.0,0.0,3
458_20200909124152996,458,20200909124152996,20201005,H,2,ziku,8,20200909124130901,20200909124130901_2_8_ziku,0,0,0,1,0,0,1,0,0.0,1.0,3
458_20200909124154925,458,20200909124154925,20201005,H,2,tobu,9,20200909124130901,20200909124130901_2_9_tobu,0,0,0,1,0,0,1,0,0.0,0.0,3
458_20200909124154925,458,20200909124154925,20201005,H,2,ziku,9,20200909124130901,20200909124130901_2_9_ziku,0,0,0,1,0,0,1,0,0.0,1.0,3
458_20200909124157381,458,20200909124157381,20201005,H,2,tobu,10,20200909124130901,20200909124130901_2_10_tobu,0,0,0,0,0,0,1,0,0.0,0.0,3
458_20200909124157381,458,20200909124157381,20201005,H,2,ziku,10,20200909124130901,20200909124130901_2_10_ziku,0,0,0,1,0,0,1,0,0.0,1.0,3
458_20200909124200598,458,20200909124200598,20201005,H,2,tobu,11,20200909124130901,20200909124130901_2_11_tobu,0,0,0,0,0,0,1,0,0.0,0.0,3
458_20200909124200598,458,20200909124200598,20201005,H,2,ziku,11,20200909124130901,20200909124130901_2_11_ziku,0,0,0,1,0,0,1,0,0.0,1.0,3
459_20200909124321170,459,20200909124321170,20201005,H,2,tobu,0,20200909124321170,20200909124321170_2_0_tobu,0,0,0,0,0,0,0,0,0.0,0.0,7
459_20200909124321170,459,20200909124321170,20201005,H,2,ziku,0,20200909124321170,20200909124321170_2_0_ziku,0,0,0,1,0,0,0,0,0.0,1.0,7
459_20200909124323957,459,20200909124323957,20201005,H,2,tobu,1,20200909124321170,20200909124321170_2_1_tobu,0,0,0,0,0,0,0,0,0.0,0.0,7
459_20200909124323957,459,20200909124323957,20201005,H,2,ziku,1,20200909124321170,20200909124321170_2_1_ziku,0,0,0,1,0,0,0,0,0.0,1.0,7
459_20200909124327762,459,20200909124327762,20201005,H,2,tobu,2,20200909124321170,20200909124321170_2_2_tobu,0,0,0,1,0,0,1,0,0.0,0.0,7
459_20200909124327762,459,20200909124327762,20201005,H,2,ziku,2,20200909124321170,20200909124321170_2_2_ziku,0,0,0,1,0,0,1,0,0.0,1.0,7
459_20200909124329681,459,20200909124329681,20201005,H,2,tobu,3,20200909124321170,20200909124321170_2_3_tobu,0,0,0,1,0,0,1,0,0.0,0.0,7
459_20200909124329681,459,20200909124329681,20201005,H,2,ziku,3,20200909124321170,20200909124321170_2_3_ziku,0,0,0,0,0,0,1,0,0.0,1.0,7
459_20200909124332442,459,20200909124332442,20201005,H,2,tobu,4,20200909124321170,20200909124321170_2_4_tobu,0,0,0,1,0,0,1,0,0.0,0.0,7
459_20200909124332442,459,20200909124332442,20201005,H,2,ziku,4,20200909124321170,20200909124321170_2_4_ziku,0,0,0,0,0,0,1,0,0.0,1.0,7
459_20200909124335705,459,20200909124335705,20201005,H,2,tobu,5,20200909124321170,20200909124321170_2_5_tobu,0,0,0,0,0,0,1,0,0.0,0.0,7
459_20200909124335705,459,20200909124335705,20201005,H,2,ziku,5,20200909124321170,20200909124321170_2_5_ziku,0,0,0,0,0,0,1,0,0.0,1.0,7
459_20200909124337587,459,20200909124337587,20201005,H,2,tobu,6,20200909124321170,20200909124321170_2_6_tobu,0,0,0,1,0,0,1,0,0.0,0.0,7
459_20200909124337587,459,20200909124337587,20201005,H,2,ziku,6,20200909124321170,20200909124321170_2_6_ziku,0,0,0,0,0,0,1,0,0.0,1.0,7
459_20200909124340051,459,20200909124340051,20201005,H,2,tobu,7,20200909124321170,20200909124321170_2_7_tobu,0,0,0,1,0,0,1,0,0.0,0.0,7
459_20200909124340051,459,20200909124340051,20201005,H,2,ziku,7,20200909124321170,20200909124321170_2_7_ziku,0,0,0,0,0,0,1,0,0.0,1.0,7
459_20200909124343257,459,20200909124343257,20201005,H,2,tobu,8,20200909124321170,20200909124321170_2_8_tobu,0,0,0,1,0,0,1,0,0.0,0.0,7
459_20200909124343257,459,20200909124343257,20201005,H,2,ziku,8,20200909124321170,20200909124321170_2_8_ziku,1,0,0,0,0,0,1,0,1.0,1.0,7
459_20200909124345222,459,20200909124345222,20201005,H,2,tobu,9,20200909124321170,20200909124321170_2_9_tobu,0,0,0,0,0,0,1,0,0.0,0.0,7
459_20200909124345222,459,20200909124345222,20201005,H,2,ziku,9,20200909124321170,20200909124321170_2_9_ziku,1,0,0,0,0,0,1,0,1.0,1.0,7
459_20200909124347679,459,20200909124347679,20201005,H,2,tobu,10,20200909124321170,20200909124321170_2_10_tobu,0,0,0,0,0,0,1,0,0.0,0.0,7
459_20200909124347679,459,20200909124347679,20201005,H,2,ziku,10,20200909124321170,20200909124321170_2_10_ziku,1,0,0,0,0,0,1,0,1.0,1.0,7
459_20200909124350895,459,20200909124350895,20201005,H,2,tobu,11,20200909124321170,20200909124321170_2_11_tobu,0,0,0,0,0,0,1,0,0.0,0.0,7
459_20200909124350895,459,20200909124350895,20201005,H,2,ziku,11,20200909124321170,20200909124321170_2_11_ziku,0,0,0,0,0,0,1,0,0.0,1.0,7
460_20200909124512226,460,20200909124512226,20201005,H,2,tobu,0,20200909124512226,20200909124512226_2_0_tobu,0,0,0,0,0,0,1,0,0.0,0.0,8
460_20200909124512226,460,20200909124512226,20201005,H,2,ziku,0,20200909124512226,20200909124512226_2_0_ziku,0,0,0,0,0,0,1,0,0.0,0.0,8
460_20200909124514983,460,20200909124514983,20201005,H,2,tobu,1,20200909124512226,20200909124512226_2_1_tobu,0,0,0,0,0,0,1,0,0.0,0.0,8
